"county","county_ascii","county_full","county_fips","state_id","state_name","lat","lng","population"
"Lee","Lee","Lee County","37105","NC","North Carolina","35.4752","-79.1715","62676"
"Garfield","Garfield","Garfield County","40047","OK","Oklahoma","36.3791","-97.7827","62628"
"Hall","Hall","Hall County","31079","NE","Nebraska","40.8726","-98.5022","62616"
"Knox","Knox","Knox County","39083","OH","Ohio","40.3988","-82.4215","62399"
"Livingston","Livingston","Livingston County","36051","NY","New York","42.7281","-77.7755","62253"
"Walla Walla","Walla Walla","Walla Walla County","53071","WA","Washington","46.2298","-118.4784","62168"
"Stanly","Stanly","Stanly County","37167","NC","North Carolina","35.3119","-80.2510","62148"
"Laurel","Laurel","Laurel County","21125","KY","Kentucky","37.1107","-84.1178","62090"
"Reno","Reno","Reno County","20155","KS","Kansas","37.9530","-98.0860","62071"
"Barry","Barry","Barry County","26015","MI","Michigan","42.5950","-85.3090","62014"
"Union","Union","Union County","39159","OH","Ohio","40.2994","-83.3716","61769"
"Haywood","Haywood","Haywood County","37087","NC","North Carolina","35.5560","-82.9822","61695"
"Columbia","Columbia","Columbia County","36021","NY","New York","42.2501","-73.6318","61587"
"Washington","Washington","Washington County","36115","NY","New York","43.3137","-73.4308","61504"
"Garfield","Garfield","Garfield County","08045","CO","Colorado","39.5993","-107.9040","61221"
"Eddy","Eddy","Eddy County","35015","NM","New Mexico","32.4714","-104.3044","61096"
"Tipton","Tipton","Tipton County","47167","TN","Tennessee","35.4973","-89.7566","60868"
"Granville","Granville","Granville County","37077","NC","North Carolina","36.3040","-78.6527","60854"
"Pittsylvania","Pittsylvania","Pittsylvania County","51143","VA","Virginia","36.8213","-79.3971","60833"
"St. Joseph","St. Joseph","St. Joseph County","26149","MI","Michigan","41.9144","-85.5278","60828"
"Rutland","Rutland","Rutland County","50021","VT","Vermont","43.5802","-73.0364","60662"
"Herkimer","Herkimer","Herkimer County","36043","NY","New York","43.4193","-74.9624","60596"
"Cumberland","Cumberland","Cumberland County","47035","TN","Tennessee","35.9504","-84.9984","60568"
"Hood","Hood","Hood County","48221","TX","Texas","32.4299","-97.8323","60521"
"Crawford","Crawford","Crawford County","05033","AR","Arkansas","35.5880","-94.2429","60483"
"Bradford","Bradford","Bradford County","42015","PA","Pennsylvania","41.7887","-76.5154","60233"
"Pender","Pender","Pender County","37141","NC","North Carolina","34.5248","-77.9051","59964"
"Washington","Washington","Washington County","39167","OH","Ohio","39.4553","-81.4953","59942"
"Mercer","Mercer","Mercer County","54055","WV","West Virginia","37.4055","-81.1114","59892"
"Otter Tail","Otter Tail","Otter Tail County","27111","MN","Minnesota","46.4088","-95.7080","59728"
"Washington","Washington","Washington County","50023","VT","Vermont","44.2736","-72.6148","59609"
"Sampson","Sampson","Sampson County","37163","NC","North Carolina","34.9916","-78.3714","59468"
"Sandusky","Sandusky","Sandusky County","39143","OH","Ohio","41.3562","-83.1464","59013"
"Otsego","Otsego","Otsego County","36077","NY","New York","42.6338","-75.0326","58952"
"Pike","Pike","Pike County","21195","KY","Kentucky","37.4691","-82.3958","58914"
"Lowndes","Lowndes","Lowndes County","28087","MS","Mississippi","33.4729","-88.4433","58904"
"Blount","Blount","Blount County","01009","AL","Alabama","33.9809","-86.5674","58884"
"Van Zandt","Van Zandt","Van Zandt County","48467","TX","Texas","32.5637","-95.8365","58782"
"Kenai Peninsula","Kenai Peninsula","Kenai Peninsula Borough","02122","AK","Alaska","60.2654","-151.5652","58711"
"Russell","Russell","Russell County","01113","AL","Alabama","32.2884","-85.1849","58695"
"Lincoln","Lincoln","Lincoln County","29113","MO","Missouri","39.0580","-90.9600","58689"
"Newton","Newton","Newton County","29145","MO","Missouri","36.9055","-94.3393","58634"
"Huron","Huron","Huron County","39077","OH","Ohio","41.1463","-82.5980","58583"
"Lawrence","Lawrence","Lawrence County","39087","OH","Ohio","38.5984","-82.5368","58570"
"Pickaway","Pickaway","Pickaway County","39129","OH","Ohio","39.6419","-83.0244","58458"
"Genesee","Genesee","Genesee County","36037","NY","New York","43.0009","-78.1937","58387"
"Pike","Pike","Pike County","42103","PA","Pennsylvania","41.3320","-75.0338","58345"
"Autauga","Autauga","Autauga County","01001","AL","Alabama","32.5349","-86.6427","58239"
"Columbia","Columbia","Columbia County","55021","WI","Wisconsin","43.4666","-89.3337","58219"
"Acadia","Acadia","Acadia Parish","22001","LA","Louisiana","30.2906","-92.4120","58200"
"Anderson","Anderson","Anderson County","48001","TX","Texas","31.8133","-95.6525","58133"
"Lyon","Lyon","Lyon County","32019","NV","Nevada","39.0206","-119.1890","58029"
"Carson City","Carson City","Carson City","32510","NV","Nevada","39.1511","-119.7476","57957"
"Oxford","Oxford","Oxford County","23017","ME","Maine","44.4999","-70.7566","57807"
"Vermilion","Vermilion","Vermilion Parish","22113","LA","Louisiana","29.8466","-92.3237","57775"
"Maverick","Maverick","Maverick County","48323","TX","Texas","28.7426","-100.3145","57769"
"Windsor","Windsor","Windsor County","50027","VT","Vermont","43.5799","-72.5862","57593"
"Jefferson","Jefferson","Jefferson County","54037","WV","West Virginia","39.3076","-77.8628","57542"
"Putnam","Putnam","Putnam County","54079","WV","West Virginia","38.5086","-81.9090","57385"
"Gordon","Gordon","Gordon County","13129","GA","Georgia","34.5032","-84.8759","57274"
"Coffee","Coffee","Coffee County","47031","TN","Tennessee","35.4906","-86.0748","57227"
"Box Elder","Box Elder","Box Elder County","49003","UT","Utah","41.5210","-113.0821","56891"
"Hawkins","Hawkins","Hawkins County","47073","TN","Tennessee","36.4412","-82.9447","56803"
"Colbert","Colbert","Colbert County","01033","AL","Alabama","34.7005","-87.8049","56789"
"Chisago","Chisago","Chisago County","27025","MN","Minnesota","45.5025","-92.9083","56328"
"Carter","Carter","Carter County","47019","TN","Tennessee","36.2928","-82.1275","56314"
"Scott","Scott","Scott County","21209","KY","Kentucky","38.2915","-84.5839","56267"
"Marion","Marion","Marion County","54049","WV","West Virginia","39.5100","-80.2434","56256"
"Cherokee","Cherokee","Cherokee County","45021","SC","South Carolina","35.0481","-81.6206","56204"
"Hardin","Hardin","Hardin County","48199","TX","Texas","30.3324","-94.3902","56124"
"Pearl River","Pearl River","Pearl River County","28109","MS","Mississippi","30.7688","-89.5896","55972"
"Whiteside","Whiteside","Whiteside County","17195","IL","Illinois","41.7562","-89.9141","55932"
"Taney","Taney","Taney County","29213","MO","Missouri","36.6548","-93.0411","55854"
"Iron","Iron","Iron County","49021","UT","Utah","37.8592","-113.2895","55839"
"Lafayette","Lafayette","Lafayette County","28071","MS","Mississippi","34.3568","-89.4850","55727"
"Eagle","Eagle","Eagle County","08037","CO","Colorado","39.6279","-106.6954","55693"
"La Plata","La Plata","La Plata County","08067","CO","Colorado","37.2866","-107.8433","55673"
"Campbell","Campbell","Campbell County","51031","VA","Virginia","37.2053","-79.0966","55656"
"Waller","Waller","Waller County","48473","TX","Texas","30.0108","-95.9876","55505"
"Hancock","Hancock","Hancock County","23009","ME","Maine","44.6643","-68.3585","55417"
"Lenoir","Lenoir","Lenoir County","37107","NC","North Carolina","35.2388","-77.6412","55344"
"Tuolumne","Tuolumne","Tuolumne County","06109","CA","California","38.0276","-119.9548","55243"
"Seneca","Seneca","Seneca County","39147","OH","Ohio","41.1239","-83.1277","55166"
"Franklin","Franklin","Franklin County","51067","VA","Virginia","36.9920","-79.8811","54829"
"Grady","Grady","Grady County","40051","OK","Oklahoma","35.0169","-97.8841","54739"
"Saline","Saline","Saline County","20169","KS","Kansas","38.7838","-97.6500","54378"
"Jefferson","Jefferson","Jefferson County","47089","TN","Tennessee","36.0510","-83.4463","54358"
"Loudon","Loudon","Loudon County","47105","TN","Tennessee","35.7348","-84.3119","54349"
"Camden","Camden","Camden County","13039","GA","Georgia","30.9306","-81.6699","54256"
"Watauga","Watauga","Watauga County","37189","NC","North Carolina","36.2311","-81.6964","54077"
"Dickson","Dickson","Dickson County","47043","TN","Tennessee","36.1490","-87.3567","54000"
"Washington","Washington","Washington County","51191","VA","Virginia","36.7244","-81.9598","53997"
"Johnson","Johnson","Johnson County","29101","MO","Missouri","38.7441","-93.8064","53889"
"Jackson","Jackson","Jackson County","17077","IL","Illinois","37.7851","-89.3821","53676"
"Boone","Boone","Boone County","17007","IL","Illinois","42.3231","-88.8234","53592"
"Fulton","Fulton","Fulton County","36035","NY","New York","43.1138","-74.4222","53588"
"Pulaski","Pulaski","Pulaski County","29169","MO","Missouri","37.8246","-92.2076","53460"
"Elko","Elko","Elko County","32007","NV","Nevada","41.1457","-115.3577","53420"
"Roane","Roane","Roane County","47145","TN","Tennessee","35.8479","-84.5232","53313"
"Tuscola","Tuscola","Tuscola County","26157","MI","Michigan","43.4641","-83.4167","53288"
"Gila","Gila","Gila County","04007","AZ","Arizona","33.7997","-110.8116","53211"
"McMinn","McMinn","McMinn County","47107","TN","Tennessee","35.4248","-84.6175","53065"
"Coffee","Coffee","Coffee County","01031","AL","Alabama","31.4027","-85.9882","53043"
"Jessamine","Jessamine","Jessamine County","21113","KY","Kentucky","37.8721","-84.5809","53016"
"Ashland","Ashland","Ashland County","39005","OH","Ohio","40.8460","-82.2707","52658"
"Jackson","Jackson","Jackson County","01071","AL","Alabama","34.7795","-85.9994","52548"
"Rusk","Rusk","Rusk County","48401","TX","Texas","32.1077","-94.7618","52542"
"Kerr","Kerr","Kerr County","48265","TX","Texas","30.0615","-99.3500","52411"
"St. Charles","St. Charles","St. Charles Parish","22089","LA","Louisiana","29.9055","-90.3582","52411"
"Washington","Washington","Washington County","40147","OK","Oklahoma","36.7152","-95.9044","52382"
"Columbia","Columbia","Columbia County","41009","OR","Oregon","45.9438","-123.0883","52381"
"Grundy","Grundy","Grundy County","17063","IL","Illinois","41.2851","-88.4185","52364"
"Worcester","Worcester","Worcester County","24047","MD","Maryland","38.2128","-75.3340","52322"
"St. Martin","St. Martin","St. Martin Parish","22099","LA","Louisiana","30.1291","-91.6083","52222"
"Grant","Grant","Grant County","55043","WI","Wisconsin","42.8675","-90.7062","52210"
"Hoke","Hoke","Hoke County","37093","NC","North Carolina","35.0175","-79.2373","52169"
"Calumet","Calumet","Calumet County","55015","WI","Wisconsin","44.0816","-88.2181","52128"
"Harrisonburg","Harrisonburg","Harrisonburg City","51660","VA","Virginia","38.4361","-78.8735","52062"
"Culpeper","Culpeper","Culpeper County","51047","VA","Virginia","38.4860","-77.9558","52021"
"Navarro","Navarro","Navarro County","48349","TX","Texas","32.0470","-96.4725","51908"
"Warren","Warren","Warren County","19181","IA","Iowa","41.3343","-93.5615","51862"
"Darke","Darke","Darke County","39037","OH","Ohio","40.1333","-84.6194","51839"
"Ogle","Ogle","Ogle County","17141","IL","Illinois","42.0426","-89.3207","51787"
"Waupaca","Waupaca","Waupaca County","55135","WI","Wisconsin","44.4705","-88.9648","51769"
"Cass","Cass","Cass County","26027","MI","Michigan","41.9154","-85.9935","51632"
"Columbus","Columbus","Columbus County","37047","NC","North Carolina","34.2656","-78.6550","51474"
"Oktibbeha","Oktibbeha","Oktibbeha County","28105","MS","Mississippi","33.4250","-88.8793","51339"
"Franklin","Franklin","Franklin County","21073","KY","Kentucky","38.2392","-84.8770","51319"
"Wayne","Wayne","Wayne County","42127","PA","Pennsylvania","41.6487","-75.3033","51244"
"Henry","Henry","Henry County","51089","VA","Virginia","36.6828","-79.8740","51077"
"Madison","Madison","Madison County","16065","ID","Idaho","43.7841","-111.6592","50979"
"Venango","Venango","Venango County","42121","PA","Pennsylvania","41.4010","-79.7580","50810"
"Bristol","Bristol","Bristol County","44001","RI","Rhode Island","41.7173","-71.2840","50672"
"Cherokee","Cherokee","Cherokee County","48073","TX","Texas","31.8370","-95.1652","50564"
"Dearborn","Dearborn","Dearborn County","18029","IN","Indiana","39.1452","-84.9732","50494"
"Medina","Medina","Medina County","48325","TX","Texas","29.3557","-99.1101","50458"
"Somerset","Somerset","Somerset County","23025","ME","Maine","45.5139","-69.9589","50424"
"Gibson","Gibson","Gibson County","47053","TN","Tennessee","35.9966","-88.9326","50278"
"Knox","Knox","Knox County","17095","IL","Illinois","40.9318","-90.2132","50193"
"Nye","Nye","Nye County","32023","NV","Nevada","38.0423","-116.4719","50096"
"Carroll","Carroll","Carroll County","33003","NH","New Hampshire","43.8738","-71.2031","49961"
"Lamar","Lamar","Lamar County","48277","TX","Texas","33.6673","-95.5712","49932"
"Winona","Winona","Winona County","27169","MN","Minnesota","43.9869","-91.7792","49889"
"Lincoln","Lincoln","Lincoln County","41041","OR","Oregon","44.6420","-123.8682","49866"
"Buffalo","Buffalo","Buffalo County","31019","NE","Nebraska","40.8551","-99.0750","49840"
"Duplin","Duplin","Duplin County","37061","NC","North Carolina","34.9365","-77.9330","49836"
"St. Mary","St. Mary","St. Mary Parish","22101","LA","Louisiana","29.7206","-91.4485","49818"
"Bedford","Bedford","Bedford County","47003","TN","Tennessee","35.5138","-86.4589","49754"
"Franklin","Franklin","Franklin County","50011","VT","Vermont","44.8576","-72.9131","49752"
"Queen Anne's","Queen Anne's","Queen Anne's County","24035","MD","Maryland","39.0680","-76.0203","49702"
"Newaygo","Newaygo","Newaygo County","26123","MI","Michigan","43.5542","-85.8009","49653"
"Edgecombe","Edgecombe","Edgecombe County","37065","NC","North Carolina","35.9129","-77.5971","49609"
"Montgomery","Montgomery","Montgomery County","36057","NY","New York","42.9023","-74.4397","49539"
"Dale","Dale","Dale County","01045","AL","Alabama","31.4318","-85.6110","49443"
"Henry","Henry","Henry County","17073","IL","Illinois","41.3531","-90.1314","49412"
"Wilson","Wilson","Wilson County","48493","TX","Texas","29.1740","-98.0866","49374"
"Polk","Polk","Polk County","48373","TX","Texas","30.7927","-94.8300","49372"
"Halifax","Halifax","Halifax County","37083","NC","North Carolina","36.2574","-77.6517","49291"
"Laurens","Laurens","Laurens County","13175","GA","Georgia","32.4637","-82.9222","49202"
"Douglas","Douglas","Douglas County","32005","NV","Nevada","38.9123","-119.6162","49158"
"Vernon","Vernon","Vernon Parish","22115","LA","Louisiana","31.1083","-93.1843","49064"
"Fremont","Fremont","Fremont County","08043","CO","Colorado","38.4731","-105.4395","49007"
"Logan","Logan","Logan County","40083","OK","Oklahoma","35.9193","-97.4433","49005"
"Henry","Henry","Henry County","18065","IN","Indiana","39.9311","-85.3964","48857"
"Curry","Curry","Curry County","35009","NM","New Mexico","34.5742","-103.3470","48716"
"Atascosa","Atascosa","Atascosa County","48013","TX","Texas","28.8935","-98.5272","48684"
"Tioga","Tioga","Tioga County","36107","NY","New York","42.1703","-76.3063","48567"
"Boyd","Boyd","Boyd County","21019","KY","Kentucky","38.3596","-82.6878","48447"
"Le Flore","Le Flore","Le Flore County","40079","OK","Oklahoma","34.9003","-94.7034","48436"
"Burnet","Burnet","Burnet County","48053","TX","Texas","30.7884","-98.1823","48424"
"Lincoln","Lincoln","Lincoln Parish","22061","LA","Louisiana","32.6016","-92.6649","48415"
"Crittenden","Crittenden","Crittenden County","05035","AR","Arkansas","35.2057","-90.3078","48338"
"Shelby","Shelby","Shelby County","39149","OH","Ohio","40.3316","-84.2048","48307"
